MonthYear,Station,Station_Type,Entry_Exit,Trip
2025-03-01 00:00:00.000,Hills Showground  Station,Metro,Entry,114690
2025-03-01 00:00:00.000,Hills Showground  Station,Metro,Exit,110426
2025-03-01 00:00:00.000,Holsworthy  Station,Train,Entry,69010
2025-03-01 00:00:00.000,Holsworthy  Station,Train,Exit,64913
2025-03-01 00:00:00.000,Homebush  Station,Train,Entry,99279
2025-03-01 00:00:00.000,Homebush  Station,Train,Exit,94497
2025-03-01 00:00:00.000,Hornsby  Station,Train,Entry,301269
2025-03-01 00:00:00.000,Hornsby  Station,Train,Exit,305587
2025-03-01 00:00:00.000,Hurlstone Park  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Hurlstone Park  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Hurstville  Station,Train,Entry,478468
2025-03-01 00:00:00.000,Hurstville  Station,Train,Exit,486353
2025-03-01 00:00:00.000,Ingleburn  Station,Train,Entry,70891
2025-03-01 00:00:00.000,Ingleburn  Station,Train,Exit,70168
2025-03-01 00:00:00.000,International  Station,Train,Entry,134311
2025-03-01 00:00:00.000,International  Station,Train,Exit,126964
2025-03-01 00:00:00.000,Jannali  Station,Train,Entry,57066
2025-03-01 00:00:00.000,Jannali  Station,Train,Exit,53976
2025-03-01 00:00:00.000,Katoomba  Station,Train,Entry,32946
2025-03-01 00:00:00.000,Katoomba  Station,Train,Exit,33887
2025-03-01 00:00:00.000,Kellyville  Station,Metro,Entry,112916
2025-03-01 00:00:00.000,Kellyville  Station,Metro,Exit,111965
2025-03-01 00:00:00.000,Kembla Grange  Station,Train,Entry,219
2025-03-01 00:00:00.000,Kembla Grange  Station,Train,Exit,239
2025-03-01 00:00:00.000,Kiama  Station,Train,Entry,14120
2025-03-01 00:00:00.000,Kiama  Station,Train,Exit,13249
2025-03-01 00:00:00.000,Killara  Station,Train,Entry,49933
2025-03-01 00:00:00.000,Killara  Station,Train,Exit,47707
2025-03-01 00:00:00.000,Kings Cross  Station,Train,Entry,370482
2025-03-01 00:00:00.000,Kings Cross  Station,Train,Exit,380097
2025-03-01 00:00:00.000,Kingsgrove  Station,Train,Entry,53429
2025-03-01 00:00:00.000,Kingsgrove  Station,Train,Exit,51048
2025-03-01 00:00:00.000,Kingswood  Station,Train,Entry,53078
2025-03-01 00:00:00.000,Kingswood  Station,Train,Exit,49971
2025-03-01 00:00:00.000,Kirrawee  Station,Train,Entry,40845
2025-03-01 00:00:00.000,Kirrawee  Station,Train,Exit,38911
2025-03-01 00:00:00.000,Kogarah  Station,Train,Entry,254577
2025-03-01 00:00:00.000,Kogarah  Station,Train,Exit,244513
2025-03-01 00:00:00.000,Koolewong  Station,Train,Entry,1565
2025-03-01 00:00:00.000,Koolewong  Station,Train,Exit,1258
2025-03-01 00:00:00.000,Kotara  Station,Train,Entry,1545
2025-03-01 00:00:00.000,Kotara  Station,Train,Exit,1775
2025-03-01 00:00:00.000,Lakemba  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Lakemba  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Lapstone  Station,Train,Entry,1718
2025-03-01 00:00:00.000,Lapstone  Station,Train,Exit,1457
2025-03-01 00:00:00.000,Lawson  Station,Train,Entry,3282
2025-03-01 00:00:00.000,Lawson  Station,Train,Exit,3205
2025-03-01 00:00:00.000,Leightonfield  Station,Train,Entry,4907
2025-03-01 00:00:00.000,Leightonfield  Station,Train,Exit,4917
2025-03-01 00:00:00.000,Leppington  Station,Train,Entry,104448
2025-03-01 00:00:00.000,Leppington  Station,Train,Exit,99990
2025-03-01 00:00:00.000,Leumeah  Station,Train,Entry,60435
2025-03-01 00:00:00.000,Leumeah  Station,Train,Exit,57555
2025-03-01 00:00:00.000,Leura  Station,Train,Entry,10302
2025-03-01 00:00:00.000,Leura  Station,Train,Exit,7770
2025-03-01 00:00:00.000,Lewisham  Station,Train,Entry,64896
2025-03-01 00:00:00.000,Lewisham  Station,Train,Exit,61725
2025-03-01 00:00:00.000,Lidcombe  Station,Train,Entry,336276
2025-03-01 00:00:00.000,Lidcombe  Station,Train,Exit,330824
2025-03-01 00:00:00.000,Linden  Station,Train,Entry,241
2025-03-01 00:00:00.000,Linden  Station,Train,Exit,221
2025-03-01 00:00:00.000,Lindfield  Station,Train,Entry,95369
2025-03-01 00:00:00.000,Lindfield  Station,Train,Exit,91798
2025-03-01 00:00:00.000,Lisarow  Station,Train,Entry,3582
2025-03-01 00:00:00.000,Lisarow  Station,Train,Exit,3146
2025-03-01 00:00:00.000,Lithgow  Station,Train,Entry,6406
2025-03-01 00:00:00.000,Lithgow  Station,Train,Exit,5918
2025-03-01 00:00:00.000,Liverpool  Station,Train,Entry,209622
2025-03-01 00:00:00.000,Liverpool  Station,Train,Exit,205852
2025-03-01 00:00:00.000,Lochinvar  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Lochinvar  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Loftus  Station,Train,Entry,9582
2025-03-01 00:00:00.000,Loftus  Station,Train,Exit,8750
2025-03-01 00:00:00.000,Lysaghts  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Lysaghts  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Macarthur  Station,Train,Entry,73706
2025-03-01 00:00:00.000,Macarthur  Station,Train,Exit,70982
2025-03-01 00:00:00.000,Macdonaldtown  Station,Train,Entry,28732
2025-03-01 00:00:00.000,Macdonaldtown  Station,Train,Exit,28250
2025-03-01 00:00:00.000,Macquarie Fields  Station,Train,Entry,22821
2025-03-01 00:00:00.000,Macquarie Fields  Station,Train,Exit,20868
2025-03-01 00:00:00.000,Macquarie Park  Station,Metro,Entry,129451
2025-03-01 00:00:00.000,Macquarie Park  Station,Metro,Exit,129011
2025-03-01 00:00:00.000,Macquarie University  Station,Metro,Entry,473138
2025-03-01 00:00:00.000,Macquarie University  Station,Metro,Exit,481373
2025-03-01 00:00:00.000,Maitland  Station,Train,Entry,11210
2025-03-01 00:00:00.000,Maitland  Station,Train,Exit,10269
2025-03-01 00:00:00.000,Marayong  Station,Train,Entry,24054
2025-03-01 00:00:00.000,Marayong  Station,Train,Exit,21851
2025-03-01 00:00:00.000,Marrickville  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Marrickville  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Martin Place  Station,Metro Shared,Entry,902573
2025-03-01 00:00:00.000,Martin Place  Station,Metro Shared,Exit,1020165
2025-03-01 00:00:00.000,Martins Creek  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Martins Creek  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Marulan  Station,Train,Entry,50
2025-03-01 00:00:00.000,Marulan  Station,Train,Exit,54
2025-03-01 00:00:00.000,Mascot  Station,Train,Entry,387932
2025-03-01 00:00:00.000,Mascot  Station,Train,Exit,390571
2025-03-01 00:00:00.000,Meadowbank  Station,Train,Entry,128183
2025-03-01 00:00:00.000,Meadowbank  Station,Train,Exit,114891
2025-03-01 00:00:00.000,Medlow Bath  Station,Train,Entry,933
2025-03-01 00:00:00.000,Medlow Bath  Station,Train,Exit,787
2025-03-01 00:00:00.000,Menangle  Station,Train,Entry,312
2025-03-01 00:00:00.000,Menangle  Station,Train,Exit,314
2025-03-01 00:00:00.000,Menangle Park  Station,Train,Entry,386
2025-03-01 00:00:00.000,Menangle Park  Station,Train,Exit,422
2025-03-01 00:00:00.000,Merrylands  Station,Train,Entry,148574
2025-03-01 00:00:00.000,Merrylands  Station,Train,Exit,143597
2025-03-01 00:00:00.000,Metford  Station,Train,Entry,1800
2025-03-01 00:00:00.000,Metford  Station,Train,Exit,1754
2025-03-01 00:00:00.000,Milsons Point  Station,Train,Entry,170585
2025-03-01 00:00:00.000,Milsons Point  Station,Train,Exit,176657
2025-03-01 00:00:00.000,Mindaribba  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Mindaribba  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Minnamurra  Station,Train,Entry,2591
2025-03-01 00:00:00.000,Minnamurra  Station,Train,Exit,2281
2025-03-01 00:00:00.000,Minto  Station,Train,Entry,68251
2025-03-01 00:00:00.000,Minto  Station,Train,Exit,64619
2025-03-01 00:00:00.000,Miranda  Station,Train,Entry,78964
2025-03-01 00:00:00.000,Miranda  Station,Train,Exit,79691
2025-03-01 00:00:00.000,Mittagong  Station,Train,Entry,3681
2025-03-01 00:00:00.000,Mittagong  Station,Train,Exit,3208
2025-03-01 00:00:00.000,Morisset  Station,Train,Entry,18145
2025-03-01 00:00:00.000,Morisset  Station,Train,Exit,16360
2025-03-01 00:00:00.000,Mortdale  Station,Train,Entry,79154
2025-03-01 00:00:00.000,Mortdale  Station,Train,Exit,71496
2025-03-01 00:00:00.000,Moss Vale  Station,Train,Entry,3544
2025-03-01 00:00:00.000,Moss Vale  Station,Train,Exit,3225
2025-03-01 00:00:00.000,Mount Colah  Station,Train,Entry,14797
2025-03-01 00:00:00.000,Mount Colah  Station,Train,Exit,13365
2025-03-01 00:00:00.000,Mount Druitt  Station,Train,Entry,147199
2025-03-01 00:00:00.000,Mount Druitt  Station,Train,Exit,145684
2025-03-01 00:00:00.000,Mount Kuring-gai  Station,Train,Entry,4984
2025-03-01 00:00:00.000,Mount Kuring-gai  Station,Train,Exit,4708
2025-03-01 00:00:00.000,Mount Victoria  Station,Train,Entry,2456
2025-03-01 00:00:00.000,Mount Victoria  Station,Train,Exit,2272
2025-03-01 00:00:00.000,Mulgrave  Station,Train,Entry,5528
2025-03-01 00:00:00.000,Mulgrave  Station,Train,Exit,5432
2025-03-01 00:00:00.000,Museum  Station,Train,Entry,224312
2025-03-01 00:00:00.000,Museum  Station,Train,Exit,257693
2025-03-01 00:00:00.000,Muswellbrook  Station,Train,Entry,654
2025-03-01 00:00:00.000,Muswellbrook  Station,Train,Exit,515
2025-03-01 00:00:00.000,Narara  Station,Train,Entry,5518
2025-03-01 00:00:00.000,Narara  Station,Train,Exit,4813
2025-03-01 00:00:00.000,Narwee  Station,Train,Entry,42951
2025-03-01 00:00:00.000,Narwee  Station,Train,Exit,38994
2025-03-01 00:00:00.000,Newcastle Interchange Station,Train,Entry,50064
2025-03-01 00:00:00.000,Newcastle Interchange Station,Train,Exit,49388
2025-03-01 00:00:00.000,Newtown  Station,Train,Entry,256539
2025-03-01 00:00:00.000,Newtown  Station,Train,Exit,287562
2025-03-01 00:00:00.000,Niagara Park  Station,Train,Entry,2506
2025-03-01 00:00:00.000,Niagara Park  Station,Train,Exit,2320
2025-03-01 00:00:00.000,Normanhurst  Station,Train,Entry,32028
2025-03-01 00:00:00.000,Normanhurst  Station,Train,Exit,25158
2025-03-01 00:00:00.000,North Ryde  Station,Metro,Entry,94658
2025-03-01 00:00:00.000,North Ryde  Station,Metro,Exit,94214
2025-03-01 00:00:00.000,North Strathfield  Station,Train,Entry,65916
2025-03-01 00:00:00.000,North Strathfield  Station,Train,Exit,64608
2025-03-01 00:00:00.000,North Sydney  Station,Train,Entry,264706
2025-03-01 00:00:00.000,North Sydney  Station,Train,Exit,285823
2025-03-01 00:00:00.000,North Wollongong  Station,Train,Entry,38967
2025-03-01 00:00:00.000,North Wollongong  Station,Train,Exit,38490
2025-03-01 00:00:00.000,Norwest  Station,Metro,Entry,87876
2025-03-01 00:00:00.000,Norwest  Station,Metro,Exit,87098
2025-03-01 00:00:00.000,Oak Flats  Station,Train,Entry,10938
2025-03-01 00:00:00.000,Oak Flats  Station,Train,Exit,9289
2025-03-01 00:00:00.000,Oatley  Station,Train,Entry,46366
2025-03-01 00:00:00.000,Oatley  Station,Train,Exit,43334
2025-03-01 00:00:00.000,Olympic Park  Station,Train,Entry,93306
2025-03-01 00:00:00.000,Olympic Park  Station,Train,Exit,104035
2025-03-01 00:00:00.000,Otford  Station,Train,Entry,1025
2025-03-01 00:00:00.000,Otford  Station,Train,Exit,922
2025-03-01 00:00:00.000,Ourimbah  Station,Train,Entry,5184
2025-03-01 00:00:00.000,Ourimbah  Station,Train,Exit,5051
2025-03-01 00:00:00.000,Padstow  Station,Train,Entry,59567
2025-03-01 00:00:00.000,Padstow  Station,Train,Exit,55499
2025-03-01 00:00:00.000,Panania  Station,Train,Entry,39005
2025-03-01 00:00:00.000,Panania  Station,Train,Exit,35913
2025-03-01 00:00:00.000,Parramatta  Station,Train,Entry,997794
2025-03-01 00:00:00.000,Parramatta  Station,Train,Exit,1007387
2025-03-01 00:00:00.000,Paterson  Station,Train,Entry,184
2025-03-01 00:00:00.000,Paterson  Station,Train,Exit,108
2025-03-01 00:00:00.000,Pendle Hill  Station,Train,Entry,74312
2025-03-01 00:00:00.000,Pendle Hill  Station,Train,Exit,68961
2025-03-01 00:00:00.000,Pennant Hills  Station,Train,Entry,44195
2025-03-01 00:00:00.000,Pennant Hills  Station,Train,Exit,42628
2025-03-01 00:00:00.000,Penrith  Station,Train,Entry,174517
2025-03-01 00:00:00.000,Penrith  Station,Train,Exit,179332
2025-03-01 00:00:00.000,Penrose  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Penrose  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Penshurst  Station,Train,Entry,70566
2025-03-01 00:00:00.000,Penshurst  Station,Train,Exit,59740
2025-03-01 00:00:00.000,Petersham  Station,Train,Entry,86305
2025-03-01 00:00:00.000,Petersham  Station,Train,Exit,82914
2025-03-01 00:00:00.000,Picton  Station,Train,Entry,2995
2025-03-01 00:00:00.000,Picton  Station,Train,Exit,2638
2025-03-01 00:00:00.000,Point Clare  Station,Train,Entry,3736
2025-03-01 00:00:00.000,Point Clare  Station,Train,Exit,3119
2025-03-01 00:00:00.000,Port Kembla  Station,Train,Entry,1800
2025-03-01 00:00:00.000,Port Kembla  Station,Train,Exit,1473
2025-03-01 00:00:00.000,Port Kembla North  Station,Train,Entry,328
2025-03-01 00:00:00.000,Port Kembla North  Station,Train,Exit,301
2025-03-01 00:00:00.000,Pymble  Station,Train,Entry,56064
2025-03-01 00:00:00.000,Pymble  Station,Train,Exit,51081
2025-03-01 00:00:00.000,Quakers Hill  Station,Train,Entry,62955
2025-03-01 00:00:00.000,Quakers Hill  Station,Train,Exit,55279
2025-03-01 00:00:00.000,Redfern  Station,Train,Entry,719325
2025-03-01 00:00:00.000,Redfern  Station,Train,Exit,766396
2025-03-01 00:00:00.000,Regents Park  Station,Train,Entry,33016
2025-03-01 00:00:00.000,Regents Park  Station,Train,Exit,30220
2025-03-01 00:00:00.000,Revesby  Station,Train,Entry,131389
2025-03-01 00:00:00.000,Revesby  Station,Train,Exit,128478
2025-03-01 00:00:00.000,Rhodes  Station,Train,Entry,247846
2025-03-01 00:00:00.000,Rhodes  Station,Train,Exit,241758
2025-03-01 00:00:00.000,Richmond  Station,Train,Entry,19968
2025-03-01 00:00:00.000,Richmond  Station,Train,Exit,16128
2025-03-01 00:00:00.000,Riverstone  Station,Train,Entry,28213
2025-03-01 00:00:00.000,Riverstone  Station,Train,Exit,25837
2025-03-01 00:00:00.000,Riverwood  Station,Train,Entry,78124
2025-03-01 00:00:00.000,Riverwood  Station,Train,Exit,73748
2025-03-01 00:00:00.000,Rockdale  Station,Train,Entry,238363
2025-03-01 00:00:00.000,Rockdale  Station,Train,Exit,232123
2025-03-01 00:00:00.000,Rooty Hill  Station,Train,Entry,85257
2025-03-01 00:00:00.000,Rooty Hill  Station,Train,Exit,80271
2025-03-01 00:00:00.000,Roseville  Station,Train,Entry,71138
2025-03-01 00:00:00.000,Roseville  Station,Train,Exit,67247
2025-03-01 00:00:00.000,Rouse Hill  Station,Metro,Entry,136718
2025-03-01 00:00:00.000,Rouse Hill  Station,Metro,Exit,142387
2025-03-01 00:00:00.000,Rydal  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Rydal  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Sandgate  Station,Train,Entry,388
2025-03-01 00:00:00.000,Sandgate  Station,Train,Exit,390
2025-03-01 00:00:00.000,Scarborough  Station,Train,Entry,494
2025-03-01 00:00:00.000,Scarborough  Station,Train,Exit,556
2025-03-01 00:00:00.000,Schofields  Station,Train,Entry,100150
2025-03-01 00:00:00.000,Schofields  Station,Train,Exit,94243
2025-03-01 00:00:00.000,Scone  Station,Train,Entry,474
2025-03-01 00:00:00.000,Scone  Station,Train,Exit,384
2025-03-01 00:00:00.000,Sefton  Station,Train,Entry,20221
2025-03-01 00:00:00.000,Sefton  Station,Train,Exit,17878
2025-03-01 00:00:00.000,Seven Hills  Station,Train,Entry,141955
2025-03-01 00:00:00.000,Seven Hills  Station,Train,Exit,134520
2025-03-01 00:00:00.000,Shellharbour Junction  Station,Train,Entry,5028
2025-03-01 00:00:00.000,Shellharbour Junction  Station,Train,Exit,4261
2025-03-01 00:00:00.000,Singleton  Station,Train,Entry,858
2025-03-01 00:00:00.000,Singleton  Station,Train,Exit,727
2025-03-01 00:00:00.000,Springwood  Station,Train,Entry,21243
2025-03-01 00:00:00.000,Springwood  Station,Train,Exit,19984
2025-03-01 00:00:00.000,St James  Station,Train,Entry,165836
2025-03-01 00:00:00.000,St James  Station,Train,Exit,189885
2025-03-01 00:00:00.000,St Leonards  Station,Train,Entry,254846
2025-03-01 00:00:00.000,St Leonards  Station,Train,Exit,257711
2025-03-01 00:00:00.000,St Marys  Station,Train,Entry,107733
2025-03-01 00:00:00.000,St Marys  Station,Train,Exit,104637
2025-03-01 00:00:00.000,St Peters  Station,Train,Entry,66399
2025-03-01 00:00:00.000,St Peters  Station,Train,Exit,57792
2025-03-01 00:00:00.000,Stanmore  Station,Train,Entry,73703
2025-03-01 00:00:00.000,Stanmore  Station,Train,Exit,66956
2025-03-01 00:00:00.000,Stanwell Park  Station,Train,Entry,1471
2025-03-01 00:00:00.000,Stanwell Park  Station,Train,Exit,1555
2025-03-01 00:00:00.000,Strathfield  Station,Train,Entry,630627
2025-03-01 00:00:00.000,Strathfield  Station,Train,Exit,620604
2025-03-01 00:00:00.000,Summer Hill  Station,Train,Entry,82960
2025-03-01 00:00:00.000,Summer Hill  Station,Train,Exit,77574
2025-03-01 00:00:00.000,Sutherland  Station,Train,Entry,159158
2025-03-01 00:00:00.000,Sutherland  Station,Train,Exit,158071
2025-03-01 00:00:00.000,Sydenham  Station,Metro Shared,Entry,503272
2025-03-01 00:00:00.000,Sydenham  Station,Metro Shared,Exit,494516
2025-03-01 00:00:00.000,Tahmoor  Station,Train,Entry,3285
2025-03-01 00:00:00.000,Tahmoor  Station,Train,Exit,2926
2025-03-01 00:00:00.000,Tallawong  Station,Metro,Entry,209569
2025-03-01 00:00:00.000,Tallawong  Station,Metro,Exit,198433
2025-03-01 00:00:00.000,Tallong  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Tallong  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Tarana  Station,Train,Entry,95
2025-03-01 00:00:00.000,Tarana  Station,Train,Exit,57
2025-03-01 00:00:00.000,Tarro  Station,Train,Entry,155
2025-03-01 00:00:00.000,Tarro  Station,Train,Exit,131
2025-03-01 00:00:00.000,Tascott  Station,Train,Entry,2628
2025-03-01 00:00:00.000,Tascott  Station,Train,Exit,1943
2025-03-01 00:00:00.000,Telarah  Station,Train,Entry,3579
2025-03-01 00:00:00.000,Telarah  Station,Train,Exit,2963
2025-03-01 00:00:00.000,Tempe  Station,Train,Entry,34531
2025-03-01 00:00:00.000,Tempe  Station,Train,Exit,31792
2025-03-01 00:00:00.000,Teralba  Station,Train,Entry,1281
2025-03-01 00:00:00.000,Teralba  Station,Train,Exit,1216
2025-03-01 00:00:00.000,Thirroul  Station,Train,Entry,22995
2025-03-01 00:00:00.000,Thirroul  Station,Train,Exit,22080
2025-03-01 00:00:00.000,Thornleigh  Station,Train,Entry,41394
2025-03-01 00:00:00.000,Thornleigh  Station,Train,Exit,39718
2025-03-01 00:00:00.000,Thornton  Station,Train,Entry,6981
2025-03-01 00:00:00.000,Thornton  Station,Train,Exit,6313
2025-03-01 00:00:00.000,Toongabbie  Station,Train,Entry,68562
2025-03-01 00:00:00.000,Toongabbie  Station,Train,Exit,65024
2025-03-01 00:00:00.000,Town Hall  Station,Train,Entry,1825801
2025-03-01 00:00:00.000,Town Hall  Station,Train,Exit,1742006
2025-03-01 00:00:00.000,Towradgi  Station,Train,Entry,1889
2025-03-01 00:00:00.000,Towradgi  Station,Train,Exit,1763
2025-03-01 00:00:00.000,Tuggerah  Station,Train,Entry,27833
2025-03-01 00:00:00.000,Tuggerah  Station,Train,Exit,26200
2025-03-01 00:00:00.000,Turramurra  Station,Train,Entry,91114
2025-03-01 00:00:00.000,Turramurra  Station,Train,Exit,85187
2025-03-01 00:00:00.000,Turrella  Station,Train,Entry,25480
2025-03-01 00:00:00.000,Turrella  Station,Train,Exit,23461
2025-03-01 00:00:00.000,Unanderra  Station,Train,Entry,10368
2025-03-01 00:00:00.000,Unanderra  Station,Train,Exit,9357
2025-03-01 00:00:00.000,Valley Heights  Station,Train,Entry,1432
2025-03-01 00:00:00.000,Valley Heights  Station,Train,Exit,1113
2025-03-01 00:00:00.000,Victoria Cross  Station,Metro,Entry,423252
2025-03-01 00:00:00.000,Victoria Cross  Station,Metro,Exit,403983
2025-03-01 00:00:00.000,Victoria Street  Station,Train,Entry,8207
2025-03-01 00:00:00.000,Victoria Street  Station,Train,Exit,7697
2025-03-01 00:00:00.000,Villawood  Station,Train,Entry,11264
2025-03-01 00:00:00.000,Villawood  Station,Train,Exit,10957
2025-03-01 00:00:00.000,Vineyard  Station,Train,Entry,3747
2025-03-01 00:00:00.000,Vineyard  Station,Train,Exit,3559
2025-03-01 00:00:00.000,Wahroonga  Station,Train,Entry,48217
2025-03-01 00:00:00.000,Wahroonga  Station,Train,Exit,44860
2025-03-01 00:00:00.000,Waitara  Station,Train,Entry,73498
2025-03-01 00:00:00.000,Waitara  Station,Train,Exit,67345
2025-03-01 00:00:00.000,Wallarobba  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Wallarobba  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Warabrook  Station,Train,Entry,8863
2025-03-01 00:00:00.000,Warabrook  Station,Train,Exit,9183
2025-03-01 00:00:00.000,Waratah  Station,Train,Entry,4478
2025-03-01 00:00:00.000,Waratah  Station,Train,Exit,4205
2025-03-01 00:00:00.000,Warnervale  Station,Train,Entry,6500
2025-03-01 00:00:00.000,Warnervale  Station,Train,Exit,5624
2025-03-01 00:00:00.000,Warrawee  Station,Train,Entry,23727
2025-03-01 00:00:00.000,Warrawee  Station,Train,Exit,21510
2025-03-01 00:00:00.000,Warrimoo  Station,Train,Entry,2713
2025-03-01 00:00:00.000,Warrimoo  Station,Train,Exit,2518
2025-03-01 00:00:00.000,Warwick Farm  Station,Train,Entry,56916
2025-03-01 00:00:00.000,Warwick Farm  Station,Train,Exit,51074
2025-03-01 00:00:00.000,Waterfall  Station,Train,Entry,8965
2025-03-01 00:00:00.000,Waterfall  Station,Train,Exit,8893
2025-03-01 00:00:00.000,Waterloo  Station,Metro,Entry,138366
2025-03-01 00:00:00.000,Waterloo  Station,Metro,Exit,131704
2025-03-01 00:00:00.000,Waverton  Station,Train,Entry,47289
2025-03-01 00:00:00.000,Waverton  Station,Train,Exit,41471
2025-03-01 00:00:00.000,Wentworth Falls  Station,Train,Entry,8290
2025-03-01 00:00:00.000,Wentworth Falls  Station,Train,Exit,7931
2025-03-01 00:00:00.000,Wentworthville  Station,Train,Entry,89383
2025-03-01 00:00:00.000,Wentworthville  Station,Train,Exit,85746
2025-03-01 00:00:00.000,Werrington  Station,Train,Entry,29955
2025-03-01 00:00:00.000,Werrington  Station,Train,Exit,26419
2025-03-01 00:00:00.000,West Ryde  Station,Train,Entry,112751
2025-03-01 00:00:00.000,West Ryde  Station,Train,Exit,113647
2025-03-01 00:00:00.000,Westmead  Station,Train,Entry,158391
2025-03-01 00:00:00.000,Westmead  Station,Train,Exit,148467
2025-03-01 00:00:00.000,Wiley Park  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Wiley Park  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Windsor  Station,Train,Entry,16513
2025-03-01 00:00:00.000,Windsor  Station,Train,Exit,15980
2025-03-01 00:00:00.000,Wingello  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Wingello  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Wirragulla  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Wirragulla  Station,Train,Exit,Less than 50
2025-03-01 00:00:00.000,Wolli Creek  Station,Train,Entry,241328
2025-03-01 00:00:00.000,Wolli Creek  Station,Train,Exit,244350
2025-03-01 00:00:00.000,Wollongong  Station,Train,Entry,45903
2025-03-01 00:00:00.000,Wollongong  Station,Train,Exit,45014
2025-03-01 00:00:00.000,Wollstonecraft  Station,Train,Entry,49826
2025-03-01 00:00:00.000,Wollstonecraft  Station,Train,Exit,45607
2025-03-01 00:00:00.000,Wombarra  Station,Train,Entry,828
2025-03-01 00:00:00.000,Wombarra  Station,Train,Exit,687
2025-03-01 00:00:00.000,Wondabyne  Station,Train,Entry,278
2025-03-01 00:00:00.000,Wondabyne  Station,Train,Exit,263
2025-03-01 00:00:00.000,Woodford  Station,Train,Entry,1751
2025-03-01 00:00:00.000,Woodford  Station,Train,Exit,1609
2025-03-01 00:00:00.000,Woolooware  Station,Train,Entry,28360
2025-03-01 00:00:00.000,Woolooware  Station,Train,Exit,26659
2025-03-01 00:00:00.000,Woonona  Station,Train,Entry,2548
2025-03-01 00:00:00.000,Woonona  Station,Train,Exit,2193
2025-03-01 00:00:00.000,Woy Woy  Station,Train,Entry,82863
2025-03-01 00:00:00.000,Woy Woy  Station,Train,Exit,82942
2025-03-01 00:00:00.000,Wyee  Station,Train,Entry,6445
2025-03-01 00:00:00.000,Wyee  Station,Train,Exit,5611
2025-03-01 00:00:00.000,Wynyard  Station,Train,Entry,1160596
2025-03-01 00:00:00.000,Wynyard  Station,Train,Exit,1223375
2025-03-01 00:00:00.000,Wyong  Station,Train,Entry,32060
2025-03-01 00:00:00.000,Wyong  Station,Train,Exit,29793
2025-03-01 00:00:00.000,Yagoona  Station,Train,Entry,22703
2025-03-01 00:00:00.000,Yagoona  Station,Train,Exit,20909
2025-03-01 00:00:00.000,Yennora  Station,Train,Entry,26041
2025-03-01 00:00:00.000,Yennora  Station,Train,Exit,26602
2025-03-01 00:00:00.000,Yerrinbool  Station,Train,Entry,321
2025-03-01 00:00:00.000,Yerrinbool  Station,Train,Exit,284
2025-03-01 00:00:00.000,Zig Zag  Station,Train,Entry,Less than 50
2025-03-01 00:00:00.000,Zig Zag  Station,Train,Exit,Less than 50
2025-04-01 00:00:00.000,Aberdeen  Station,Train,Entry,Less than 50
2025-04-01 00:00:00.000,Aberdeen  Station,Train,Exit,Less than 50
2025-04-01 00:00:00.000,Adamstown  Station,Train,Entry,2217
2025-04-01 00:00:00.000,Adamstown  Station,Train,Exit,2147
2025-04-01 00:00:00.000,Albion Park  Station,Train,Entry,6139
2025-04-01 00:00:00.000,Albion Park  Station,Train,Exit,5446
2025-04-01 00:00:00.000,Allawah  Station,Train,Entry,57225
2025-04-01 00:00:00.000,Allawah  Station,Train,Exit,51016
2025-04-01 00:00:00.000,Arncliffe  Station,Train,Entry,53544
2025-04-01 00:00:00.000,Arncliffe  Station,Train,Exit,48311
2025-04-01 00:00:00.000,Artarmon  Station,Train,Entry,89971
2025-04-01 00:00:00.000,Artarmon  Station,Train,Exit,85170
2025-04-01 00:00:00.000,Ashfield  Station,Train,Entry,238540
2025-04-01 00:00:00.000,Ashfield  Station,Train,Exit,235209
