MonthYear,Station,Station_Type ,Entry_Exit,Trip
2019-01,Macquarie Fields Station,Train,Entry,22450
2019-01,Macquarie Fields Station,Train,Exit,21500
2019-02,Macquarie Fields Station,Train,Entry,26140
2019-02,Macquarie Fields Station,Train,Exit,21800
2019-03,Macquarie Fields Station,Train,Entry,29200
2019-03,Macquarie Fields Station,Train,Exit,24980
2019-04,Macquarie Fields Station,Train,Entry,25230
2019-04,Macquarie Fields Station,Train,Exit,22720
2019-05,Macquarie Fields Station,Train,Entry,30430
2019-05,Macquarie Fields Station,Train,Exit,25730
2019-06,Macquarie Fields Station,Train,Entry,26950
2019-06,Macquarie Fields Station,Train,Exit,23310
2019-07,Macquarie Fields Station,Train,Entry,28720
2019-07,Macquarie Fields Station,Train,Exit,25740
2019-08,Macquarie Fields Station,Train,Entry,29370
2019-08,Macquarie Fields Station,Train,Exit,24710
2019-09,Macquarie Fields Station,Train,Entry,27950
2019-09,Macquarie Fields Station,Train,Exit,24070
2019-10,Macquarie Fields Station,Train,Entry,27630
2019-10,Macquarie Fields Station,Train,Exit,24860
2019-11,Macquarie Fields Station,Train,Entry,27110
2019-11,Macquarie Fields Station,Train,Exit,23330
2019-12,Macquarie Fields Station,Train,Entry,23290
2019-12,Macquarie Fields Station,Train,Exit,20870
2020-01,Macquarie Fields Station,Train,Entry,21770
2020-01,Macquarie Fields Station,Train,Exit,20870
2020-02,Macquarie Fields Station,Train,Entry,25160
2020-02,Macquarie Fields Station,Train,Exit,21160
2020-03,Macquarie Fields Station,Train,Entry,20940
2020-03,Macquarie Fields Station,Train,Exit,18290
2020-04,Macquarie Fields Station,Train,Entry,6310
2020-04,Macquarie Fields Station,Train,Exit,6020
2020-05,Macquarie Fields Station,Train,Entry,9520
2020-05,Macquarie Fields Station,Train,Exit,8210
2020-06,Macquarie Fields Station,Train,Entry,14700
2020-06,Macquarie Fields Station,Train,Exit,11970
2020-07,Macquarie Fields Station,Train,Entry,14340
2020-07,Macquarie Fields Station,Train,Exit,12590
2020-08,Macquarie Fields Station,Train,Entry,14650
2020-08,Macquarie Fields Station,Train,Exit,12340
2020-09,Macquarie Fields Station,Train,Entry,15090
2020-09,Macquarie Fields Station,Train,Exit,12560
2020-10,Macquarie Fields Station,Train,Entry,15560
2020-10,Macquarie Fields Station,Train,Exit,13400
2020-11,Macquarie Fields Station,Train,Entry,16590
2020-11,Macquarie Fields Station,Train,Exit,13830
2020-12,Macquarie Fields Station,Train,Entry,14630
2020-12,Macquarie Fields Station,Train,Exit,13200
2021-01,Macquarie Fields Station,Train,Entry,11510
2021-01,Macquarie Fields Station,Train,Exit,11010
2021-02,Macquarie Fields Station,Train,Entry,16950
2021-02,Macquarie Fields Station,Train,Exit,14180
2021-03,Macquarie Fields Station,Train,Entry,19960
2021-03,Macquarie Fields Station,Train,Exit,16860
2021-04,Macquarie Fields Station,Train,Entry,17520
2021-04,Macquarie Fields Station,Train,Exit,15650
2021-05,Macquarie Fields Station,Train,Entry,18320
2021-05,Macquarie Fields Station,Train,Exit,15780
2021-06,Macquarie Fields Station,Train,Entry,16100
2021-06,Macquarie Fields Station,Train,Exit,14090
2021-07,Macquarie Fields Station,Train,Entry,6320
2021-07,Macquarie Fields Station,Train,Exit,6090
2021-08,Macquarie Fields Station,Train,Entry,6010
2021-08,Macquarie Fields Station,Train,Exit,6070
2021-09,Macquarie Fields Station,Train,Entry,5210
2021-09,Macquarie Fields Station,Train,Exit,5330
2021-10,Macquarie Fields Station,Train,Entry,9250
2021-10,Macquarie Fields Station,Train,Exit,8640
2021-11,Macquarie Fields Station,Train,Entry,14020
2021-11,Macquarie Fields Station,Train,Exit,11630
2021-12,Macquarie Fields Station,Train,Entry,13200
2021-12,Macquarie Fields Station,Train,Exit,11290
2022-01,Macquarie Fields Station,Train,Entry,8910
2022-01,Macquarie Fields Station,Train,Exit,8490
2022-02,Macquarie Fields Station,Train,Entry,12460
2022-02,Macquarie Fields Station,Train,Exit,10350
2022-03,Macquarie Fields Station,Train,Entry,14990
2022-03,Macquarie Fields Station,Train,Exit,12470
2022-04,Macquarie Fields Station,Train,Entry,13980
2022-04,Macquarie Fields Station,Train,Exit,12780
2022-05,Macquarie Fields Station,Train,Entry,16760
2022-05,Macquarie Fields Station,Train,Exit,14580
2022-06,Macquarie Fields Station,Train,Entry,17290
2022-06,Macquarie Fields Station,Train,Exit,15370
2022-07,Macquarie Fields Station,Train,Entry,14130
2022-07,Macquarie Fields Station,Train,Exit,13130
2022-08,Macquarie Fields Station,Train,Entry,15820
2022-08,Macquarie Fields Station,Train,Exit,13200
2022-09,Macquarie Fields Station,Train,Entry,15030
2022-09,Macquarie Fields Station,Train,Exit,12780
2022-10,Macquarie Fields Station,Train,Entry,16580
2022-10,Macquarie Fields Station,Train,Exit,14310
2022-11,Macquarie Fields Station,Train,Entry,13920
2022-11,Macquarie Fields Station,Train,Exit,11940
2022-12,Macquarie Fields Station,Train,Entry,15270
2022-12,Macquarie Fields Station,Train,Exit,13930
2023-01,Macquarie Fields Station,Train,Entry,12840
2023-01,Macquarie Fields Station,Train,Exit,12680
2023-02,Macquarie Fields Station,Train,Entry,17140
2023-02,Macquarie Fields Station,Train,Exit,14820
2023-03,Macquarie Fields Station,Train,Entry,19840
2023-03,Macquarie Fields Station,Train,Exit,16990
2023-04,Macquarie Fields Station,Train,Entry,15320
2023-04,Macquarie Fields Station,Train,Exit,13930
2023-05,Macquarie Fields Station,Train,Entry,20220
2023-05,Macquarie Fields Station,Train,Exit,17880
2023-06,Macquarie Fields Station,Train,Entry,19470
2023-06,Macquarie Fields Station,Train,Exit,17200
2023-07,Macquarie Fields Station,Train,Entry,19120
2023-07,Macquarie Fields Station,Train,Exit,17720
2023-08,Macquarie Fields Station,Train,Entry,22410
2023-08,Macquarie Fields Station,Train,Exit,19880
2023-09,Macquarie Fields Station,Train,Entry,18980
2023-09,Macquarie Fields Station,Train,Exit,17590
2023-10,Macquarie Fields Station,Train,Entry,20480
2023-10,Macquarie Fields Station,Train,Exit,18750
2023-11,Macquarie Fields Station,Train,Entry,19970
2023-11,Macquarie Fields Station,Train,Exit,17820
2023-12,Macquarie Fields Station,Train,Entry,17130
2023-12,Macquarie Fields Station,Train,Exit,15590
2024-01,Macquarie Fields Station,Train,Entry,16850
2024-01,Macquarie Fields Station,Train,Exit,16690
2024-02,Macquarie Fields Station,Train,Entry,19460
2024-02,Macquarie Fields Station,Train,Exit,17790
2024-03,Macquarie Fields Station,Train,Entry,21630
2024-03,Macquarie Fields Station,Train,Exit,19980
2024-04,Macquarie Fields Station,Train,Entry,18690
2024-04,Macquarie Fields Station,Train,Exit,17440
2024-05,Macquarie Fields Station,Train,Entry,22410
2024-05,Macquarie Fields Station,Train,Exit,20250
2024-06,Macquarie Fields Station,Train,Entry,19720
2024-06,Macquarie Fields Station,Train,Exit,17990
2016-07,Marayong Station,Train,Entry,20580
2016-07,Marayong Station,Train,Exit,18250
2016-08,Marayong Station,Train,Entry,25290
2016-08,Marayong Station,Train,Exit,22180
2016-09,Marayong Station,Train,Entry,24290
2016-09,Marayong Station,Train,Exit,21580
2016-10,Marayong Station,Train,Entry,23130
2016-10,Marayong Station,Train,Exit,20770
2016-11,Marayong Station,Train,Entry,24350
2016-11,Marayong Station,Train,Exit,21820
2016-12,Marayong Station,Train,Entry,20820
2016-12,Marayong Station,Train,Exit,18130
2017-01,Marayong Station,Train,Entry,18870
2017-01,Marayong Station,Train,Exit,16900
2017-02,Marayong Station,Train,Entry,22400
2017-02,Marayong Station,Train,Exit,19960
2017-03,Marayong Station,Train,Entry,27090
2017-03,Marayong Station,Train,Exit,24070
2017-04,Marayong Station,Train,Entry,21880
2017-04,Marayong Station,Train,Exit,19260
2017-05,Marayong Station,Train,Entry,27850
2017-05,Marayong Station,Train,Exit,24500
2017-06,Marayong Station,Train,Entry,25220
2017-06,Marayong Station,Train,Exit,22040
2017-07,Marayong Station,Train,Entry,25680
2017-07,Marayong Station,Train,Exit,22780
2017-08,Marayong Station,Train,Entry,27240
2017-08,Marayong Station,Train,Exit,23920
2017-09,Marayong Station,Train,Entry,26740
2017-09,Marayong Station,Train,Exit,23460
2017-10,Marayong Station,Train,Entry,26320
2017-10,Marayong Station,Train,Exit,23240
2017-11,Marayong Station,Train,Entry,27290
2017-11,Marayong Station,Train,Exit,23850
2017-12,Marayong Station,Train,Entry,21090
2017-12,Marayong Station,Train,Exit,18290
2018-01,Marayong Station,Train,Entry,20330
2018-01,Marayong Station,Train,Exit,18180
2018-02,Marayong Station,Train,Entry,24190
2018-02,Marayong Station,Train,Exit,22470
2018-03,Marayong Station,Train,Entry,26750
2018-03,Marayong Station,Train,Exit,24330
2018-04,Marayong Station,Train,Entry,24480
2018-04,Marayong Station,Train,Exit,22210
2018-05,Marayong Station,Train,Entry,29990
2018-05,Marayong Station,Train,Exit,27730
2018-06,Marayong Station,Train,Entry,25430
2018-06,Marayong Station,Train,Exit,22830
2018-07,Marayong Station,Train,Entry,26250
2018-07,Marayong Station,Train,Exit,24240
2018-08,Marayong Station,Train,Entry,29800
2018-08,Marayong Station,Train,Exit,27490
2018-09,Marayong Station,Train,Entry,27090
2018-09,Marayong Station,Train,Exit,24850
2018-10,Marayong Station,Train,Entry,28670
2018-10,Marayong Station,Train,Exit,26480
2018-11,Marayong Station,Train,Entry,28210
2018-11,Marayong Station,Train,Exit,25470
2018-12,Marayong Station,Train,Entry,23580
2018-12,Marayong Station,Train,Exit,20910
2019-01,Marayong Station,Train,Entry,23280
2019-01,Marayong Station,Train,Exit,21900
2019-02,Marayong Station,Train,Entry,25870
2019-02,Marayong Station,Train,Exit,23780
2019-03,Marayong Station,Train,Entry,29750
2019-03,Marayong Station,Train,Exit,27100
2019-04,Marayong Station,Train,Entry,26420
2019-04,Marayong Station,Train,Exit,24100
2019-05,Marayong Station,Train,Entry,31770
2019-05,Marayong Station,Train,Exit,29060
2019-06,Marayong Station,Train,Entry,27640
2019-06,Marayong Station,Train,Exit,25090
2019-07,Marayong Station,Train,Entry,30700
2019-07,Marayong Station,Train,Exit,28340
2019-08,Marayong Station,Train,Entry,30860
2019-08,Marayong Station,Train,Exit,27580
2019-09,Marayong Station,Train,Entry,30100
2019-09,Marayong Station,Train,Exit,27310
2019-10,Marayong Station,Train,Entry,30810
2019-10,Marayong Station,Train,Exit,28170
2019-11,Marayong Station,Train,Entry,29610
2019-11,Marayong Station,Train,Exit,26350
2019-12,Marayong Station,Train,Entry,25110
2019-12,Marayong Station,Train,Exit,22100
2020-01,Marayong Station,Train,Entry,23400
2020-01,Marayong Station,Train,Exit,21450
2020-02,Marayong Station,Train,Entry,26230
2020-02,Marayong Station,Train,Exit,23450
2020-03,Marayong Station,Train,Entry,21730
2020-03,Marayong Station,Train,Exit,19440
2020-04,Marayong Station,Train,Entry,7860
2020-04,Marayong Station,Train,Exit,7020
2020-05,Marayong Station,Train,Entry,11180
2020-05,Marayong Station,Train,Exit,9830
2020-06,Marayong Station,Train,Entry,14530
2020-06,Marayong Station,Train,Exit,12760
2020-07,Marayong Station,Train,Entry,15240
2020-07,Marayong Station,Train,Exit,13610
2020-08,Marayong Station,Train,Entry,14520
2020-08,Marayong Station,Train,Exit,12820
2020-09,Marayong Station,Train,Entry,15300
2020-09,Marayong Station,Train,Exit,13870
2020-10,Marayong Station,Train,Entry,15560
2020-10,Marayong Station,Train,Exit,14450
2020-11,Marayong Station,Train,Entry,15770
2020-11,Marayong Station,Train,Exit,14130
2020-12,Marayong Station,Train,Entry,15220
2020-12,Marayong Station,Train,Exit,13780
2021-01,Marayong Station,Train,Entry,12160
2021-01,Marayong Station,Train,Exit,11310
2021-02,Marayong Station,Train,Entry,16630
2021-02,Marayong Station,Train,Exit,15010
2021-03,Marayong Station,Train,Entry,18600
2021-03,Marayong Station,Train,Exit,17050
2021-04,Marayong Station,Train,Entry,17900
2021-04,Marayong Station,Train,Exit,16400
2021-05,Marayong Station,Train,Entry,19160
2021-05,Marayong Station,Train,Exit,17130
2021-06,Marayong Station,Train,Entry,17170
2021-06,Marayong Station,Train,Exit,15530
2021-07,Marayong Station,Train,Entry,7430
2021-07,Marayong Station,Train,Exit,6750
2021-08,Marayong Station,Train,Entry,5310
2021-08,Marayong Station,Train,Exit,4910
2021-09,Marayong Station,Train,Entry,5900
2021-09,Marayong Station,Train,Exit,5350
2021-10,Marayong Station,Train,Entry,9720
2021-10,Marayong Station,Train,Exit,8480
2021-11,Marayong Station,Train,Entry,14860
2021-11,Marayong Station,Train,Exit,13310
2021-12,Marayong Station,Train,Entry,12950
2021-12,Marayong Station,Train,Exit,11910
2022-01,Marayong Station,Train,Entry,9620
2022-01,Marayong Station,Train,Exit,8700
2022-02,Marayong Station,Train,Entry,12650
2022-02,Marayong Station,Train,Exit,11200
2022-03,Marayong Station,Train,Entry,12790
2022-03,Marayong Station,Train,Exit,11120
2022-04,Marayong Station,Train,Entry,13630
2022-04,Marayong Station,Train,Exit,12310
2022-05,Marayong Station,Train,Entry,17760
2022-05,Marayong Station,Train,Exit,15910
2022-06,Marayong Station,Train,Entry,17340
2022-06,Marayong Station,Train,Exit,15630
2022-07,Marayong Station,Train,Entry,15110
2022-07,Marayong Station,Train,Exit,13620
2022-08,Marayong Station,Train,Entry,16750
2022-08,Marayong Station,Train,Exit,14110
2022-09,Marayong Station,Train,Entry,15940
2022-09,Marayong Station,Train,Exit,14200
2022-10,Marayong Station,Train,Entry,17160
2022-10,Marayong Station,Train,Exit,15550
2022-11,Marayong Station,Train,Entry,14890
2022-11,Marayong Station,Train,Exit,13360
2022-12,Marayong Station,Train,Entry,16250
2022-12,Marayong Station,Train,Exit,14800
2023-01,Marayong Station,Train,Entry,15790
2023-01,Marayong Station,Train,Exit,15040
2023-02,Marayong Station,Train,Entry,18310
2023-02,Marayong Station,Train,Exit,17050
2023-03,Marayong Station,Train,Entry,21600
2023-03,Marayong Station,Train,Exit,19550
2023-04,Marayong Station,Train,Entry,17680
2023-04,Marayong Station,Train,Exit,16300
2023-05,Marayong Station,Train,Entry,23400
2023-05,Marayong Station,Train,Exit,21520
2023-06,Marayong Station,Train,Entry,22910
2023-06,Marayong Station,Train,Exit,20990
2023-07,Marayong Station,Train,Entry,23010
2023-07,Marayong Station,Train,Exit,21560
2023-08,Marayong Station,Train,Entry,26890
2023-08,Marayong Station,Train,Exit,24840
2023-09,Marayong Station,Train,Entry,25780
2023-09,Marayong Station,Train,Exit,24180
2023-10,Marayong Station,Train,Entry,24870
2023-10,Marayong Station,Train,Exit,22960
2023-11,Marayong Station,Train,Entry,24210
2023-11,Marayong Station,Train,Exit,22170
2023-12,Marayong Station,Train,Entry,20810
2023-12,Marayong Station,Train,Exit,18380
2024-01,Marayong Station,Train,Entry,19810
2024-01,Marayong Station,Train,Exit,18400
2024-02,Marayong Station,Train,Entry,23970
2024-02,Marayong Station,Train,Exit,21170
2024-03,Marayong Station,Train,Entry,25790
2024-03,Marayong Station,Train,Exit,23130
2024-04,Marayong Station,Train,Entry,22610
2024-04,Marayong Station,Train,Exit,20530
2024-05,Marayong Station,Train,Entry,26270
2024-05,Marayong Station,Train,Exit,23570
2024-06,Marayong Station,Train,Entry,23090
2024-06,Marayong Station,Train,Exit,21040
2016-07,Marrickville Station,Train,Entry,95050
2016-07,Marrickville Station,Train,Exit,89860
2016-08,Marrickville Station,Train,Entry,109670
2016-08,Marrickville Station,Train,Exit,105020
2016-09,Marrickville Station,Train,Entry,107020
2016-09,Marrickville Station,Train,Exit,101450
2016-10,Marrickville Station,Train,Entry,108320
2016-10,Marrickville Station,Train,Exit,102900
2016-11,Marrickville Station,Train,Entry,110200
2016-11,Marrickville Station,Train,Exit,104710
2016-12,Marrickville Station,Train,Entry,97500
2016-12,Marrickville Station,Train,Exit,90380
2017-01,Marrickville Station,Train,Entry,94550
2017-01,Marrickville Station,Train,Exit,91090
2017-02,Marrickville Station,Train,Entry,100020
2017-02,Marrickville Station,Train,Exit,94760
2017-03,Marrickville Station,Train,Entry,119680
2017-03,Marrickville Station,Train,Exit,112910
2017-04,Marrickville Station,Train,Entry,103590
2017-04,Marrickville Station,Train,Exit,98630
2017-05,Marrickville Station,Train,Entry,123900
2017-05,Marrickville Station,Train,Exit,117800
2017-06,Marrickville Station,Train,Entry,113110
2017-06,Marrickville Station,Train,Exit,108550
2017-07,Marrickville Station,Train,Entry,107790
2017-07,Marrickville Station,Train,Exit,102840
2017-08,Marrickville Station,Train,Entry,120040
2017-08,Marrickville Station,Train,Exit,113950
2017-09,Marrickville Station,Train,Entry,113090
2017-09,Marrickville Station,Train,Exit,106860
2017-10,Marrickville Station,Train,Entry,118780
2017-10,Marrickville Station,Train,Exit,112720
2017-11,Marrickville Station,Train,Entry,121480
2017-11,Marrickville Station,Train,Exit,114740
2017-12,Marrickville Station,Train,Entry,106300
2017-12,Marrickville Station,Train,Exit,98610
2018-01,Marrickville Station,Train,Entry,101420
2018-01,Marrickville Station,Train,Exit,97970
2018-02,Marrickville Station,Train,Entry,102890
2018-02,Marrickville Station,Train,Exit,98280
2018-03,Marrickville Station,Train,Entry,122900
2018-03,Marrickville Station,Train,Exit,116340
2018-04,Marrickville Station,Train,Entry,111880
2018-04,Marrickville Station,Train,Exit,106090
2018-05,Marrickville Station,Train,Entry,125730
2018-05,Marrickville Station,Train,Exit,118410
2018-06,Marrickville Station,Train,Entry,113050
2018-06,Marrickville Station,Train,Exit,106890
2018-07,Marrickville Station,Train,Entry,117140
2018-07,Marrickville Station,Train,Exit,111980
2018-08,Marrickville Station,Train,Entry,120910
2018-08,Marrickville Station,Train,Exit,114880
2018-09,Marrickville Station,Train,Entry,114160
2018-09,Marrickville Station,Train,Exit,107860
2018-10,Marrickville Station,Train,Entry,122700
2018-10,Marrickville Station,Train,Exit,116120
2018-11,Marrickville Station,Train,Entry,116880
2018-11,Marrickville Station,Train,Exit,108050
2018-12,Marrickville Station,Train,Entry,110230
2018-12,Marrickville Station,Train,Exit,101570
2019-01,Marrickville Station,Train,Entry,103590
2019-01,Marrickville Station,Train,Exit,99770
2019-02,Marrickville Station,Train,Entry,111880
2019-02,Marrickville Station,Train,Exit,105070
2019-03,Marrickville Station,Train,Entry,128990
2019-03,Marrickville Station,Train,Exit,121980
2019-04,Marrickville Station,Train,Entry,117380
2019-04,Marrickville Station,Train,Exit,110920
2019-05,Marrickville Station,Train,Entry,132140
2019-05,Marrickville Station,Train,Exit,124420
2019-06,Marrickville Station,Train,Entry,114800
2019-06,Marrickville Station,Train,Exit,108000
2019-07,Marrickville Station,Train,Entry,126140
2019-07,Marrickville Station,Train,Exit,120160
2019-08,Marrickville Station,Train,Entry,121760
2019-08,Marrickville Station,Train,Exit,114450
2019-09,Marrickville Station,Train,Entry,118630
2019-09,Marrickville Station,Train,Exit,113070
2019-10,Marrickville Station,Train,Entry,130300
2019-10,Marrickville Station,Train,Exit,122520
2019-11,Marrickville Station,Train,Entry,123280
2019-11,Marrickville Station,Train,Exit,115060
2019-12,Marrickville Station,Train,Entry,103590
2019-12,Marrickville Station,Train,Exit,95020
2020-01,Marrickville Station,Train,Entry,104020
2020-01,Marrickville Station,Train,Exit,98700
2020-02,Marrickville Station,Train,Entry,114090
2020-02,Marrickville Station,Train,Exit,106010
2020-03,Marrickville Station,Train,Entry,82330
2020-03,Marrickville Station,Train,Exit,79070
2020-04,Marrickville Station,Train,Entry,26030
2020-04,Marrickville Station,Train,Exit,24920
2020-05,Marrickville Station,Train,Entry,36520
2020-05,Marrickville Station,Train,Exit,35020
2020-06,Marrickville Station,Train,Entry,60180
2020-06,Marrickville Station,Train,Exit,57490
2020-07,Marrickville Station,Train,Entry,68790
2020-07,Marrickville Station,Train,Exit,64840
2020-08,Marrickville Station,Train,Entry,61460
2020-08,Marrickville Station,Train,Exit,58430
2020-09,Marrickville Station,Train,Entry,68560
2020-09,Marrickville Station,Train,Exit,64160
2020-10,Marrickville Station,Train,Entry,71580
2020-10,Marrickville Station,Train,Exit,67470
2020-11,Marrickville Station,Train,Entry,73830
2020-11,Marrickville Station,Train,Exit,68740
2020-12,Marrickville Station,Train,Entry,63470
2020-12,Marrickville Station,Train,Exit,58480
2021-01,Marrickville Station,Train,Entry,58200
2021-01,Marrickville Station,Train,Exit,54480
2021-02,Marrickville Station,Train,Entry,75570
2021-02,Marrickville Station,Train,Exit,71360
2021-03,Marrickville Station,Train,Entry,83360
2021-03,Marrickville Station,Train,Exit,78030
2021-04,Marrickville Station,Train,Entry,85930
2021-04,Marrickville Station,Train,Exit,80690
2021-05,Marrickville Station,Train,Entry,86550
2021-05,Marrickville Station,Train,Exit,81740
2021-06,Marrickville Station,Train,Entry,67180
2021-06,Marrickville Station,Train,Exit,64310
2021-07,Marrickville Station,Train,Entry,14240
2021-07,Marrickville Station,Train,Exit,13510
2021-08,Marrickville Station,Train,Entry,18580
2021-08,Marrickville Station,Train,Exit,17980
2021-09,Marrickville Station,Train,Entry,21070
2021-09,Marrickville Station,Train,Exit,20000
2021-10,Marrickville Station,Train,Entry,36300
2021-10,Marrickville Station,Train,Exit,34150
2021-11,Marrickville Station,Train,Entry,60020
2021-11,Marrickville Station,Train,Exit,56300
2021-12,Marrickville Station,Train,Entry,49460
2021-12,Marrickville Station,Train,Exit,45840
2022-01,Marrickville Station,Train,Entry,34990
2022-01,Marrickville Station,Train,Exit,33050
2022-02,Marrickville Station,Train,Entry,47530
2022-02,Marrickville Station,Train,Exit,44640
2022-03,Marrickville Station,Train,Entry,56670
2022-03,Marrickville Station,Train,Exit,53000
2022-04,Marrickville Station,Train,Entry,68110
2022-04,Marrickville Station,Train,Exit,64980
2022-05,Marrickville Station,Train,Entry,74570
2022-05,Marrickville Station,Train,Exit,71880
2022-06,Marrickville Station,Train,Entry,78430
2022-06,Marrickville Station,Train,Exit,75330
2022-07,Marrickville Station,Train,Entry,38640
2022-07,Marrickville Station,Train,Exit,35920
2022-08,Marrickville Station,Train,Entry,61920
2022-08,Marrickville Station,Train,Exit,56070
2022-09,Marrickville Station,Train,Entry,52290
2022-09,Marrickville Station,Train,Exit,47430
2022-10,Marrickville Station,Train,Entry,58630
2022-10,Marrickville Station,Train,Exit,55810
2022-11,Marrickville Station,Train,Entry,62180
2022-11,Marrickville Station,Train,Exit,58850
2022-12,Marrickville Station,Train,Entry,77230
2022-12,Marrickville Station,Train,Exit,72720
2023-01,Marrickville Station,Train,Entry,75540
2023-01,Marrickville Station,Train,Exit,73250
2023-02,Marrickville Station,Train,Entry,80050
2023-02,Marrickville Station,Train,Exit,77190
2023-03,Marrickville Station,Train,Entry,95810
2023-03,Marrickville Station,Train,Exit,92070
2023-04,Marrickville Station,Train,Entry,67130
2023-04,Marrickville Station,Train,Exit,64880
2023-05,Marrickville Station,Train,Entry,88020
2023-05,Marrickville Station,Train,Exit,85270
2023-06,Marrickville Station,Train,Entry,95320
2023-06,Marrickville Station,Train,Exit,91950
2023-07,Marrickville Station,Train,Entry,59900
2023-07,Marrickville Station,Train,Exit,58010
2023-08,Marrickville Station,Train,Entry,94670
2023-08,Marrickville Station,Train,Exit,91950
2023-09,Marrickville Station,Train,Entry,70370
2023-09,Marrickville Station,Train,Exit,66610
2023-10,Marrickville Station,Train,Entry,74340
2023-10,Marrickville Station,Train,Exit,72300
2023-11,Marrickville Station,Train,Entry,91480
2023-11,Marrickville Station,Train,Exit,89150
2023-12,Marrickville Station,Train,Entry,77070
2023-12,Marrickville Station,Train,Exit,73980
2024-01,Marrickville Station,Train,Entry,20920
2024-01,Marrickville Station,Train,Exit,19560
2024-02,Marrickville Station,Train,Entry,80410
2024-02,Marrickville Station,Train,Exit,78130
2024-03,Marrickville Station,Train,Entry,93300
2024-03,Marrickville Station,Train,Exit,89560
2024-04,Marrickville Station,Train,Entry,54090
2024-04,Marrickville Station,Train,Exit,53080
2024-05,Marrickville Station,Train,Entry,89560
2024-05,Marrickville Station,Train,Exit,86440
2024-06,Marrickville Station,Train,Entry,79490
2024-06,Marrickville Station,Train,Exit,77290
2016-07,Martin Place Station,Train,Entry,493140
2016-07,Martin Place Station,Train,Exit,542080
2016-08,Martin Place Station,Train,Entry,551940
2016-08,Martin Place Station,Train,Exit,609530
2016-09,Martin Place Station,Train,Entry,527940
2016-09,Martin Place Station,Train,Exit,588520
2016-10,Martin Place Station,Train,Entry,482630
2016-10,Martin Place Station,Train,Exit,545770
2016-11,Martin Place Station,Train,Entry,554860
2016-11,Martin Place Station,Train,Exit,624730
2016-12,Martin Place Station,Train,Entry,469540
2016-12,Martin Place Station,Train,Exit,553000
2017-01,Martin Place Station,Train,Entry,469800
2017-01,Martin Place Station,Train,Exit,507740
2017-02,Martin Place Station,Train,Entry,513070
2017-02,Martin Place Station,Train,Exit,569110
2017-03,Martin Place Station,Train,Entry,600350
2017-03,Martin Place Station,Train,Exit,668400
2017-04,Martin Place Station,Train,Entry,450500
2017-04,Martin Place Station,Train,Exit,508190
2017-05,Martin Place Station,Train,Entry,586930
2017-05,Martin Place Station,Train,Exit,644290
2017-06,Martin Place Station,Train,Entry,551240
2017-06,Martin Place Station,Train,Exit,609680
2017-07,Martin Place Station,Train,Entry,512550
2017-07,Martin Place Station,Train,Exit,564630
2017-08,Martin Place Station,Train,Entry,560480
2017-08,Martin Place Station,Train,Exit,613780
2017-09,Martin Place Station,Train,Entry,512360
2017-09,Martin Place Station,Train,Exit,566480
2017-10,Martin Place Station,Train,Entry,533080
2017-10,Martin Place Station,Train,Exit,595800
2017-11,Martin Place Station,Train,Entry,573550
2017-11,Martin Place Station,Train,Exit,638820
2017-12,Martin Place Station,Train,Entry,456200
2017-12,Martin Place Station,Train,Exit,531660
2018-01,Martin Place Station,Train,Entry,486970
2018-01,Martin Place Station,Train,Exit,514760
2018-02,Martin Place Station,Train,Entry,526540
2018-02,Martin Place Station,Train,Exit,587370
2018-03,Martin Place Station,Train,Entry,540660
2018-03,Martin Place Station,Train,Exit,605230
2018-04,Martin Place Station,Train,Entry,485490
2018-04,Martin Place Station,Train,Exit,542050
2018-05,Martin Place Station,Train,Entry,580890
2018-05,Martin Place Station,Train,Exit,649270
2018-06,Martin Place Station,Train,Entry,514450
2018-06,Martin Place Station,Train,Exit,577130
2018-07,Martin Place Station,Train,Entry,528450
2018-07,Martin Place Station,Train,Exit,591930
2018-08,Martin Place Station,Train,Entry,548150
2018-08,Martin Place Station,Train,Exit,619490
2018-09,Martin Place Station,Train,Entry,473170
2018-09,Martin Place Station,Train,Exit,535280
2018-10,Martin Place Station,Train,Entry,544010
2018-10,Martin Place Station,Train,Exit,617180
2018-11,Martin Place Station,Train,Entry,554710
2018-11,Martin Place Station,Train,Exit,633690
2018-12,Martin Place Station,Train,Entry,423510
2018-12,Martin Place Station,Train,Exit,501260
2019-01,Martin Place Station,Train,Entry,487030
2019-01,Martin Place Station,Train,Exit,530480
2019-02,Martin Place Station,Train,Entry,515830
2019-02,Martin Place Station,Train,Exit,588550
2019-03,Martin Place Station,Train,Entry,545060
2019-03,Martin Place Station,Train,Exit,616610
2019-04,Martin Place Station,Train,Entry,458000
2019-04,Martin Place Station,Train,Exit,519600
2019-05,Martin Place Station,Train,Entry,580940
2019-05,Martin Place Station,Train,Exit,661320
2019-06,Martin Place Station,Train,Entry,496000
2019-06,Martin Place Station,Train,Exit,558760
2019-07,Martin Place Station,Train,Entry,543040
2019-07,Martin Place Station,Train,Exit,608270
2019-08,Martin Place Station,Train,Entry,532940
2019-08,Martin Place Station,Train,Exit,603750
2019-09,Martin Place Station,Train,Entry,511750
2019-09,Martin Place Station,Train,Exit,576060
2019-10,Martin Place Station,Train,Entry,534010
2019-10,Martin Place Station,Train,Exit,602230
2019-11,Martin Place Station,Train,Entry,539300
2019-11,Martin Place Station,Train,Exit,621720
